15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,60,0.9300029277801514
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,134,1.756993293762207
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,345,4.404041528701782
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,274,4.925969123840332
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,59,1.0919990539550781
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,407,7.06099796295166
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,62,1.3209962844848633
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,60,1.1540405750274658
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,320,5.728888750076294
15,2,100,heuristic,data/problem1.txt,9,0.08674479371438738,591,10.036762714385986
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,105,3.7260050773620605
15,2,100,heuristic,data/problem2.txt,23,0.0762523276618407,159,4.895995378494263
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,322,8.891155004501343
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,177,4.966000318527222
15,2,100,heuristic,data/problem2.txt,23,0.0762523276618407,220,7.19599723815918
15,2,100,heuristic,data/problem2.txt,23,0.0762523276618407,144,5.572721719741821
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,103,5.0870068073272705
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,141,5.596999406814575
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,171,4.774041652679443
15,2,100,heuristic,data/problem2.txt,23,0.07886272582941102,109,3.199002742767334
15,2,100,heuristic,data/problem3.txt,15,0.0,35,1.002035140991211
15,2,100,heuristic,data/problem3.txt,15,0.0,39,1.113966703414917
15,2,100,heuristic,data/problem3.txt,15,0.0,31,1.2420389652252197
15,2,100,heuristic,data/problem3.txt,15,0.0,49,1.7109580039978027
15,2,100,heuristic,data/problem3.txt,15,0.0,38,2.709014654159546
15,2,100,heuristic,data/problem3.txt,15,0.0,43,7.6505255699157715
15,2,100,heuristic,data/problem3.txt,15,0.0,31,1.5240342617034912
15,2,100,heuristic,data/problem3.txt,15,0.0,42,1.3120365142822266
15,2,100,heuristic,data/problem3.txt,15,0.0,52,1.4709982872009277
15,2,100,heuristic,data/problem3.txt,15,0.0,44,1.2700400352478027
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,165,12.885531902313232
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,144,5.065008640289307
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,124,4.289995193481445
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,143,4.7480432987213135
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,212,6.801370620727539
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,126,4.167963266372681
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,133,3.9349989891052246
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,254,7.1559882164001465
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,120,3.396036148071289
15,2,100,heuristic,data/problem4.txt,19,0.03579782685092242,142,4.038960933685303
15,2,100,heuristic,data/problem5.txt,53,0.142772183048804,708,48.422942876815796
15,2,100,heuristic,data/problem5.txt,53,0.14758306947963207,469,33.297728538513184
15,2,100,heuristic,data/problem5.txt,53,0.14321758887987496,461,32.02503728866577
15,2,100,heuristic,data/problem5.txt,53,0.14331774994267055,884,59.681007623672485
15,2,100,heuristic,data/problem5.txt,53,0.144162797740748,603,37.881006717681885
15,2,100,heuristic,data/problem5.txt,53,0.14215018569999915,530,30.753702402114868
15,2,100,heuristic,data/problem5.txt,53,0.14214394990542567,661,41.57223033905029
15,2,100,heuristic,data/problem5.txt,54,0.16162078177762074,596,38.8250937461853
15,2,100,heuristic,data/problem5.txt,54,0.1584620297605767,767,53.90804886817932
15,2,100,heuristic,data/problem5.txt,54,0.17221596198997768,552,38.19922876358032
15,2,100,heuristic,data/problem6.txt,83,0.1616598700772238,809,92.22461462020874
15,2,100,heuristic,data/problem6.txt,84,0.19671013435339785,464,45.48996353149414
15,2,100,heuristic,data/problem6.txt,82,0.14539830335501386,994,110.29208707809448
15,2,100,heuristic,data/problem6.txt,84,0.18877568795014985,555,54.25067377090454
15,2,100,heuristic,data/problem6.txt,84,0.1744171080520081,695,80.59442925453186
15,2,100,heuristic,data/problem6.txt,84,0.202376176792682,386,46.2556848526001
15,2,100,heuristic,data/problem6.txt,83,0.1660834756080232,874,104.98539137840271
15,2,100,heuristic,data/problem6.txt,82,0.14218037494849622,1001,109.39951872825623
15,2,100,heuristic,data/problem6.txt,84,0.19601299685251694,458,48.53585195541382
15,2,100,heuristic,data/problem6.txt,83,0.15578410277166768,1001,117.2726514339447
15,2,100,heuristic,data/problem7.txt,71,0.1506749595804594,653,91.6697473526001
15,2,100,heuristic,data/problem7.txt,71,0.16158397537779814,612,65.4040060043335
15,2,100,heuristic,data/problem7.txt,71,0.16907551980810276,434,59.820003032684326
15,2,100,heuristic,data/problem7.txt,73,0.2052665408544865,323,51.81900191307068
15,2,100,heuristic,data/problem7.txt,72,0.19038840317458258,376,60.9121036529541
15,2,100,heuristic,data/problem7.txt,72,0.17525955798126502,443,49.19400763511658
15,2,100,heuristic,data/problem7.txt,70,0.12218756064645014,716,103.24117136001587
15,2,100,heuristic,data/problem7.txt,70,0.1261726117041467,649,87.7029778957367
15,2,100,heuristic,data/problem7.txt,71,0.16711943747702704,428,49.27289795875549
15,2,100,heuristic,data/problem7.txt,72,0.1709358249881459,496,47.14168953895569
15,2,100,heuristic,data/problem8.txt,154,0.2162313833974898,850,167.23626899719238
15,2,100,heuristic,data/problem8.txt,154,0.21911712079855797,674,136.34201192855835
15,2,100,heuristic,data/problem8.txt,153,0.20408092015927193,938,210.85751056671143
15,2,100,heuristic,data/problem8.txt,154,0.21649674601749958,610,126.87307834625244
15,2,100,heuristic,data/problem8.txt,157,0.2562720381664944,257,67.78910326957703
15,2,100,heuristic,data/problem8.txt,154,0.21533335949317134,779,178.51486587524414
15,2,100,heuristic,data/problem8.txt,155,0.22901896361951876,665,143.2964437007904
15,2,100,heuristic,data/problem8.txt,155,0.23037303030413112,753,185.75808548927307
15,2,100,heuristic,data/problem8.txt,154,0.21520601192116703,752,140.33713674545288
15,2,100,heuristic,data/problem8.txt,156,0.24270685372435943,419,80.53557085990906
15,2,100,heuristic,data/problem9.txt,163,0.23158058744433396,675,149.28681778907776
15,2,100,heuristic,data/problem9.txt,162,0.22821295564485408,715,182.79790329933167
15,2,100,heuristic,data/problem9.txt,163,0.23549417431137729,629,160.92878007888794
15,2,100,heuristic,data/problem9.txt,161,0.21344270823056027,1001,247.55841851234436
15,2,100,heuristic,data/problem9.txt,162,0.22668228125021267,795,194.56491351127625
15,2,100,heuristic,data/problem9.txt,163,0.24593707103287527,457,129.74527502059937
15,2,100,heuristic,data/problem9.txt,162,0.2216255846519372,766,167.924955368042
15,2,100,heuristic,data/problem9.txt,163,0.23726730033407728,620,119.0563759803772
15,2,100,heuristic,data/problem9.txt,163,0.23203706490235965,870,176.66867923736572
15,2,100,heuristic,data/problem9.txt,162,0.2228356474966432,815,147.0331907272339
15,2,100,heuristic,data/problem10.txt,236,0.23985536361459323,906,244.64052414894104
15,2,100,heuristic,data/problem10.txt,236,0.24140640201523908,1001,270.80352449417114
15,2,100,heuristic,data/problem10.txt,235,0.2392446817334876,930,215.62254691123962
15,2,100,heuristic,data/problem10.txt,234,0.22832670419910936,910,206.29400944709778
15,2,100,heuristic,data/problem10.txt,236,0.24294494111737092,835,187.76627159118652
15,2,100,heuristic,data/problem10.txt,235,0.2378182870098354,1001,227.34420800209045
15,2,100,heuristic,data/problem10.txt,236,0.2514233227010136,727,163.73163890838623
15,2,100,heuristic,data/problem10.txt,237,0.24511767509872728,805,191.10348534584045
15,2,100,heuristic,data/problem10.txt,235,0.23188078144040325,952,214.77329874038696
15,2,100,heuristic,data/problem10.txt,234,0.23420079146582712,803,179.9788417816162
